project,id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
jmeter,1677689,TestBeanGUI.java,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,281c286fbd4cca0d1ff318cbd70acbe41a7e2981,Sebastian Bazley ,2005-05-14 17:29:55,FUNCTION,public,Collection,getMenuCategories,"",351,f,,,,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,8196da5785bf1d512ac074359a5c9a10ce916379,Felix Schumacher ,2015-08-23 10:39:36,FUNCTION,public,String,getMenuCategories,"",358,DESIGN,413,413,"// may be impossible, but no harm in checking ..."
jmeter,1677884,TestBeanGUI.java,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,36d11b6402f15007d5a20feb1c8cb64e39af06cb,Sebastian Bazley ,2005-10-23 17:40:45,FUNCTION,public,JPopupMenu,createPopupMenu,"",263,t,e23925eb03aea5823965e62ccbcd7dc4419bdb86,Sebastian Bazley ,2008-06-27 00:27:24,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,6e2f4dcc1e1a6c5ba4c0db0e9854ef772f5ef31c,Sebastian Bazley ,2008-04-10 01:21:09,FUNCTION,public,JPopupMenu,createPopupMenu,"",270,DESIGN,264,267,"// TODO: this menu is too wide (allows, e.g. to add controllers, no // matter what the type of the element). // Change to match the actual bean's capabilities. // HACK: Fix one such problem"
jmeter,1678260,TestBeanGUI.java,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,7c3ae36404348f197b1dbbc3afac1fa93d4962df,Sebastian Bazley ,2007-08-30 23:56:23,FUNCTION,public,void,modifyTestElement,TestElement element ,227,t,b2ff58d0488f33bb6784278b7dd5cc7bda6838f8,Sebastian Bazley ,2007-08-31 09:24:19,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,7c3ae36404348f197b1dbbc3afac1fa93d4962df,Sebastian Bazley ,2007-08-30 23:56:23,FUNCTION,public,void,modifyTestElement,TestElement element ,227,DESIGN,232,233,// TODO - is this the best way to do this? // Is the original property change Listener still needed?
jmeter,1679245,TestBeanGUI.java,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,a4e473598de800ec94f3692a0e4cbf6a6175287f,Philippe Mouawad ,2011-12-04 00:22:27,FUNCTION,public,String,getStaticLabel,"",198,t,9a3c9b8189e0f58c45391f2e1908ff265571c53d,Philippe Mouawad ,2011-12-04 17:56:17,src/core/org/apache/jmeter/testbeans/gui/TestBeanGUI.java,a4e473598de800ec94f3692a0e4cbf6a6175287f,Philippe Mouawad ,2011-12-04 00:22:27,FUNCTION,public,String,getStaticLabel,"",198,DESIGN,203,204,// We get new BeanInfo instead of cached one // TODO Find a better way to reinitialize the beanInfo instance
jmeter,1680198,TextAreaEditor.java,src/core/org/apache/jmeter/testbeans/gui/TextAreaEditor.java,304be0045b80ac810c782bdcd46506be63e62025,Sebastian Bazley ,2013-07-09 14:30:45,"","","","","",0,f,,,,src/core/org/apache/jmeter/testbeans/gui/TextAreaEditor.java,8681f38367db61565b0376b2d0f916441de4daa0,Sebastian Bazley ,2016-03-11 13:38:53,"","","","","",0,DESIGN,74,74,// TODO is this ever used?
jmeter,1680385,WrapperEditor.java,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,bbe252af7601cbbd7d7a3466b43cde992fe68659,Jordi Salvat i Alabart ,2004-01-14 23:10:30,FUNCTION,public,void,propertyChange,PropertyChangeEvent event ,388,t,e2d97b33a65788cfbe119ad0e272212bd78291f8,Jordi Salvat i Alabart ,2004-02-05 09:52:26,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,f45aad652ba58fc480d6eed59cfce43d57df39ad,Jordi Salvat i Alabart ,2004-01-28 10:35:17,FUNCTION,public,void,propertyChange,PropertyChangeEvent event ,489,DESIGN,401,401,// TODO: warn the user. Maybe with a pop-up? A bell?
jmeter,1680460,WrapperEditor.java,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,e56afa967a21f9ccf7b62a1ad6c23a0d96cc0a5b,Jordi Salvat i Alabart ,2004-01-27 13:22:24,FUNCTION,private,void,initialize,"PropertyEditor typeEditor, PropertyEditor guiEditor, boolean acceptsNull, boolean acceptsExpressions, boolean acceptsOther, Object defaultValue ",204,t,39f8ddd4fafccbeb8d8c6748eacce7bea62fc754,Philippe Mouawad ,2016-02-18 13:21:44,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,6b4cfb4c9c8c6fa4ea2d6472680e251cad52dc3c,asf-sync-process ,2016-02-13 14:56:23,FUNCTION,private,void,initialize,"",124,DESIGN,224,226,// Provide an initial edit value if necessary -- this is an // heuristic that tries to provide the most convenient // initial edit value:
jmeter,1680563,WrapperEditor.java,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,e2d97b33a65788cfbe119ad0e272212bd78291f8,Jordi Salvat i Alabart ,2004-02-05 09:52:26,FUNCTION,public,void,propertyChange,PropertyChangeEvent event ,463,t,172071dd0979c250e5b88e1331902277873ed85c,Sebastian Bazley ,2008-04-13 21:48:26,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,5a99f02d665a17f4552d9155e217d7cc00ef88ed,Sebastian Bazley ,2008-04-11 23:20:17,FUNCTION,public,void,propertyChange,PropertyChangeEvent event ,405,DESIGN,473,473,// TODO: how to bring the editor back in view & focus?
jmeter,1681642,WrapperEditor.java,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,39f8ddd4fafccbeb8d8c6748eacce7bea62fc754,Philippe Mouawad ,2016-02-18 13:21:44,FUNCTION,private,void,initialize,"",118,f,,,,src/core/org/apache/jmeter/testbeans/gui/WrapperEditor.java,39f8ddd4fafccbeb8d8c6748eacce7bea62fc754,Philippe Mouawad ,2016-02-18 13:21:44,FUNCTION,private,void,initialize,"",118,DESIGN,125,126,// Provide an initial edit value if necessary -- this is a heuristic // that tries to provide the most convenient initial edit value:
jmeter,1682149,AbstractTestElement.java,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,c269eda7069784d553d7df2d93bda8167c8c3cfd,Sebastian Bazley ,2003-10-19 22:30:05,FUNCTION,public,boolean,equals,Object o ,121,t,049bcedddf755b90c0c49f6c5cd9da5d7857c3d2,Sebastian Bazley ,2004-02-19 00:31:22,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,afbe90b82b94f4ffa97936f86eabedc5da76ea39,Sebastian Bazley ,2004-02-18 22:43:34,FUNCTION,public,boolean,equals,Object o ,85,DESIGN,121,121,//TODO: probably ought to use hashCode() from Map as well
jmeter,1682189,AbstractTestElement.java,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,049bcedddf755b90c0c49f6c5cd9da5d7857c3d2,Sebastian Bazley ,2004-02-19 00:31:22,"","","","","",0,t,c1c50391ab022d16f2ac525eaf5a53aa26a14a05,Sebastian Bazley ,2010-02-09 21:09:23,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,a14244315588abc86f495bb7eaaab08ab91a127d,Sebastian Bazley ,2010-01-31 12:59:07,"","","","","",0,DESIGN,97,106,"/*
jmeter,	 * URGENT:
jmeter,	 * TODO - sort out equals and hashCode() - at present equal instances can/will have
jmeter,	 * different hashcodes - problem is, when a proper hashcode is used, tests stop working,
jmeter,	 * e.g. listener data disappears when switching views...
jmeter,	 * This presumably means that instances currently regarded as equal, aren't really equal...
jmeter,	 *  
jmeter,	 *  (non-Javadoc)
jmeter,	 * @see java.lang.Object#hashCode()
jmeter,	 */"
jmeter,1682211,AbstractTestElement.java,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,9452265965ea7ec1dcf71bd31a4078cda58df495,Sebastian Bazley ,2004-02-21 22:29:12,FUNCTION,public,JMeterProperty,getProperty,String key ,133,t,230ea34499be4a4539576dd0d461dae689e219bb,Sebastian Bazley ,2007-05-30 18:34:57,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,e777a85437349f9d656bae727f4a4afed75c8e77,Sebastian Bazley ,2007-04-27 23:38:50,FUNCTION,public,JMeterProperty,getProperty,String key ,130,DESIGN,138,139,"// TODO URGENT - does it make sense to create ""different"" NullProperty items for each key? // Or would it be better to create them all with a key of """" ?"
jmeter,1682368,AbstractTestElement.java,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,2ff09ca37e330ee3040a4b1fa25be052e97b65f1,Michael Stover ,2004-05-21 21:09:49,"","","","","",0,t,230ea34499be4a4539576dd0d461dae689e219bb,Sebastian Bazley ,2007-05-30 18:34:57,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,e777a85437349f9d656bae727f4a4afed75c8e77,Sebastian Bazley ,2007-04-27 23:38:50,"","","","","",0,DESIGN,486,486,// TODO Auto-generated constructor stub
jmeter,1682704,AbstractTestElement.java,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,86970c8d52bcfce497929219bacd1bcc8f699370,Sebastian Bazley ,2007-03-04 03:40:05,FUNCTION,public,int,hashCode,"",95,f,,,,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,5746679b24a2de66fb0a6e612d64cc349569f96a,Philippe Mouawad ,2015-12-09 12:34:07,"","","","","",0,DESIGN,93,93,// TODO temporary hack to avoid unnecessary bug reports for subclasses
jmeter,1683392,AbstractTestElement.java,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,c1c50391ab022d16f2ac525eaf5a53aa26a14a05,Sebastian Bazley ,2010-02-09 21:09:23,"","","","","",0,f,,,,src/core/org/apache/jmeter/testelement/AbstractTestElement.java,5746679b24a2de66fb0a6e612d64cc349569f96a,Philippe Mouawad ,2015-12-09 12:34:07,"","","","","",0,DESIGN,118,126,"/*
jmeter,     * URGENT: TODO - sort out equals and hashCode() - at present equal
jmeter,     * instances can/will have different hashcodes - problem is, when a proper
jmeter,     * hashcode is used, tests stop working, e.g. listener data disappears when
jmeter,     * switching views... This presumably means that instances currently
jmeter,     * regarded as equal, aren't really equal.
jmeter,     *
jmeter,     * @see java.lang.Object#hashCode()
jmeter,     */"
jmeter,1685174,TestElement.java,src/core/org/apache/jmeter/testelement/TestElement.java,17eb25fca3aa016a4d99272b3046c6ee9425f20a,Sebastian Bazley ,2007-06-05 23:46:36,"","","","","",0,t,e6d18d3cb6f8db77b98952fb939a88a6e8004f8c,Sebastian Bazley ,2016-03-13 11:38:39,src/core/org/apache/jmeter/testelement/TestElement.java,f023972dbfdd074dd8bedd06a56b8ce5143c2353,Felix Schumacher ,2015-01-06 11:02:22,"","","","","",0,DESIGN,105,106,"// TODO - yet another ambiguous name - does it need changing? // See also: Clearable, JMeterGUIComponent"
jmeter,1688241,AbstractProperty.java,src/core/org/apache/jmeter/testelement/property/AbstractProperty.java,c269eda7069784d553d7df2d93bda8167c8c3cfd,Sebastian Bazley ,2003-10-19 22:30:05,FUNCTION,public,boolean,equals,Object o ,253,t,18d01311efb17275f204ff586b39b5182d0143ac,Sebastian Bazley ,2004-02-21 22:03:09,src/core/org/apache/jmeter/testelement/property/AbstractProperty.java,3cb05c017ee9a65bb687a51b5c7567de37624382,Sebastian Bazley ,2004-02-13 02:21:39,FUNCTION,public,boolean,equals,Object o ,235,DESIGN,253,253,//TODO probably ought to provide hashCode() as well
jmeter,1689679,BooleanProperty.java,src/core/org/apache/jmeter/testelement/property/BooleanProperty.java,c269eda7069784d553d7df2d93bda8167c8c3cfd,Sebastian Bazley ,2003-10-19 22:30:05,"","","","","",0,t,a1e40fc73629e77a96c4597a75e7a15269dcdac3,Sebastian Bazley ,2006-04-05 20:22:08,src/core/org/apache/jmeter/testelement/property/BooleanProperty.java,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,Michael Stover ,2005-07-12 20:51:09,"","","","","",0,DESIGN,10,10,//TODO: should these be private?
jmeter,1691881,NullProperty.java,src/core/org/apache/jmeter/testelement/property/NullProperty.java,260265cfb7914175648afec1da2e1c5807ff5e62,Sebastian Bazley ,2007-11-17 15:58:20,"","","","","",0,f,,,,src/core/org/apache/jmeter/testelement/property/NullProperty.java,85433ed35df47132cca8c19440e1c300c446c6e6,Felix Schumacher ,2015-01-06 15:56:21,"","","","","",0,DESIGN,28,28,// TODO - why does null property have a value?
jmeter,1692078,ObjectProperty.java,src/core/org/apache/jmeter/testelement/property/ObjectProperty.java,e73245745e80c1b78150a609df52d08503f29854,Michael Stover ,2004-09-20 23:08:41,"","","","","",0,t,ff11ea4fc055318906b316bc6521bba03eec4c1f,Philippe Mouawad ,2016-03-04 22:32:24,src/core/org/apache/jmeter/testelement/property/ObjectProperty.java,e6b1b0accce4fc6be1fe361eb693b084491fb15e,Felix Schumacher ,2014-12-24 13:58:11,"","","","","",0,DESIGN,63,63,// TODO Auto-generated constructor stub
jmeter,1693458,AbstractThreadGroup.java,src/core/org/apache/jmeter/threads/ThreadGroup.java,e13f58889fe15af7f954c1d7929ed75faf11097d,Sebastian Bazley ,2007-12-07 15:53:34,FUNCTION,public,Controller,getSamplerController,"",245,t,c10a91ae1a49e85088a21c9a8118eb6d7cd1cda0,Sebastian Bazley ,2007-12-13 00:07:06,src/core/org/apache/jmeter/threads/ThreadGroup.java,41855aa7d914046656776a23b4dbd651e93dd062,Sebastian Bazley ,2007-12-07 16:04:05,FUNCTION,public,Controller,getSamplerController,"",245,DESIGN,247,248,"// Copy our name into that of the controller // Could perhaps do it earlier, but that might cause JMX files to change"
jmeter,1693623,AbstractThreadGroup.java,src/core/org/apache/jmeter/threads/ThreadGroup.java,1de074869c260899d3d8571ee720e0c2ddc3cde8,Sebastian Bazley ,2008-10-09 16:09:05,"","","","","",0,t,2f45846d13be7ca42ead3e3daa70eb5a34d04e94,Sebastian Bazley ,2008-11-07 02:40:33,src/core/org/apache/jmeter/threads/ThreadGroup.java,1de074869c260899d3d8571ee720e0c2ddc3cde8,Sebastian Bazley ,2008-10-09 16:09:05,"","","","","",0,DESIGN,299,299,// TODO - does the ThreadGroup ever get any samples? Does it need to implement SampleListener?
jmeter,1694687,JMeterContextService.java,src/core/org/apache/jmeter/threads/JMeterContextService.java,40f92a67673ad78bb25f1dd20572141b2b7018ad,Sebastian Bazley ,2003-10-05 01:15:52,"","","","","",0,t,503346d6a94eef4d7860b402372346458a59ebe0,Michael Stover ,2004-05-28 21:09:14,src/core/org/apache/jmeter/threads/JMeterContextService.java,3cb05c017ee9a65bb687a51b5c7567de37624382,Sebastian Bazley ,2004-02-13 02:21:39,"","","","","",0,DESIGN,70,70,//TODO: consider using ThreadLocal instead?
jmeter,1694713,JMeterContextService.java,src/core/org/apache/jmeter/threads/JMeterContextService.java,7cec59932b88ec20578389bf84315cdb6e684cf5,Sebastian Bazley ,2005-12-06 21:22:25,FUNCTION,static public,void,startTest,"",44,t,7cc06fc381a99c453a1995b386c91c3018d936fa,Sebastian Bazley ,2008-03-02 01:09:33,src/core/org/apache/jmeter/threads/JMeterContextService.java,bd5d121d68038f3e712ec463a2172dd7026f52f8,Sebastian Bazley ,2007-01-07 17:46:38,FUNCTION,static public,void,startTest,"",47,DESIGN,44,44,//TODO should this be synchronized?
jmeter,1695382,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,4ce99d98576833ebec6bf3461e3322a4352894c4,Sebastian Bazley ,2003-10-05 00:10:33,"","","","","",0,t,2d7509a9149e7ae3889872d5316cdf3f9a27faeb,Sebastian Bazley ,2003-10-05 22:21:23,src/core/org/apache/jmeter/threads/JMeterThread.java,4ce99d98576833ebec6bf3461e3322a4352894c4,Sebastian Bazley ,2003-10-05 00:10:33,"","","","","",0,DESIGN,94,94,//TODO should this be volatile?
jmeter,1695576,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,a6045fdb035a57ad577c2037add6718764eb20ca,Sebastian Bazley ,2004-01-16 03:04:36,FUNCTION,public,void,run,"",246,f,,,,src/core/org/apache/jmeter/threads/JMeterThread.java,28c3e8d2e9420f23782a1b54d396ad829f0c49c5,Philippe Mouawad ,2016-03-14 20:10:09,FUNCTION,private,void,executeSamplePackage,"Sampler current, TransactionSampler transactionSampler, SamplePackage transactionPack, JMeterContext threadContext ",437,DESIGN,279,279,//Hack: save the package for any transaction controllers
jmeter,1695625,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,90ce7f4a7127a4b4a5b7c20d98101c86c524c0f5,Jordi Salvat i Alabart ,2004-01-16 11:05:33,FUNCTION,public,void,run,"",247,f,,,,src/core/org/apache/jmeter/threads/JMeterThread.java,28c3e8d2e9420f23782a1b54d396ad829f0c49c5,Philippe Mouawad ,2016-03-14 20:10:09,FUNCTION,private,void,executeSamplePackage,"Sampler current, TransactionSampler transactionSampler, SamplePackage transactionPack, JMeterContext threadContext ",437,DESIGN,286,286,// TODO: remove this useless Entry parameter
jmeter,1698172,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,cc1abb38e81d542abbbd5ea4a62f0a6aa8694a20,Sebastian Bazley ,2009-04-18 12:38:19,"","","","","",0,f,,,,src/core/org/apache/jmeter/threads/JMeterThread.java,28c3e8d2e9420f23782a1b54d396ad829f0c49c5,Philippe Mouawad ,2016-03-14 20:10:09,"","","","","",0,DESIGN,84,89,"/*
jmeter,     * The following variables are set by StandardJMeterEngine.
jmeter,     * This is done before start() is called, so the values will be published to the thread safely
jmeter,     * TODO - consider passing them to the constructor, so that they can be made final
jmeter,     * (to avoid adding lots of parameters, perhaps have a parameter wrapper object.
jmeter,     */"
jmeter,1698365,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,ef4fd61161c52e2d34d6b0d7a547520520acff7f,Sebastian Bazley ,2009-04-20 14:47:39,FUNCTION,private,void,initRun,JMeterContext threadContext ,433,f,,,,src/core/org/apache/jmeter/threads/JMeterThread.java,28c3e8d2e9420f23782a1b54d396ad829f0c49c5,Philippe Mouawad ,2016-03-14 20:10:09,FUNCTION,private,IterationListener,initRun,JMeterContext threadContext ,578,DESIGN,446,446,// TODO - how to handle thread stopped here
jmeter,1700477,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,4d3973d55eed392373de0089edd96776f6647035,Sebastian Bazley ,2011-10-06 18:54:44,FUNCTION,private,SampleResult,process_sampler,"Sampler current, Sampler parent, JMeterContext threadContext ",347,t,8e7ab83df43edc21ce2a50d032642d3b57de162b,Philippe Mouawad ,2015-12-08 22:14:01,src/core/org/apache/jmeter/threads/JMeterThread.java,b9c7dd3cd6492920a6c56e2c3ae8fe1b8567c80c,Philippe Mouawad ,2015-12-08 21:48:18,FUNCTION,private,SampleResult,processSampler,"Sampler current, Sampler parent, JMeterContext threadContext ",368,DESIGN,406,407,// TODO should this set the thread names for all the subsamples? // might be more efficient than fetching the name elsewehere
jmeter,1703551,JMeterThread.java,src/core/org/apache/jmeter/threads/JMeterThread.java,8e7ab83df43edc21ce2a50d032642d3b57de162b,Philippe Mouawad ,2015-12-08 22:14:01,FUNCTION,private,SampleResult,processSampler,"Sampler current, Sampler parent, JMeterContext threadContext ",368,f,,,,src/core/org/apache/jmeter/threads/JMeterThread.java,28c3e8d2e9420f23782a1b54d396ad829f0c49c5,Philippe Mouawad ,2016-03-14 20:10:09,FUNCTION,private,void,executeSamplePackage,"Sampler current, TransactionSampler transactionSampler, SamplePackage transactionPack, JMeterContext threadContext ",437,DESIGN,427,428,// TODO should this set the thread names for all the subsamples? // might be more efficient than fetching the name elsewhere
jmeter,1707344,SamplePackage.java,src/core/org/apache/jmeter/threads/SamplePackage.java,d8e9ba8f2d416919114f8368fb6a14d69a096e3c,Sebastian Bazley ,2009-08-15 15:14:47,"","","","","",0,t,525cd8fa59e5f684432ca186b04768230b6327b3,Sebastian Bazley ,2010-11-02 16:30:40,src/core/org/apache/jmeter/threads/SamplePackage.java,d5271a549d2e89e38f335094d16d694da6c87456,Sebastian Bazley ,2009-08-16 14:10:49,"","","","","",0,DESIGN,51,51,// TODO the following lists don't seem to be used at present
jmeter,1708103,TestCompiler.java,src/core/org/apache/jmeter/threads/TestCompiler.java,7ff0da6af98346f4f9f14c53eda3bbf13d983cfb,Sebastian Bazley ,2003-10-20 12:18:43,"","","","","",0,t,3172cb9a576354ab183f6edc313aa793d4bced72,Sebastian Bazley ,2003-10-21 14:57:34,src/core/org/apache/jmeter/threads/TestCompiler.java,7ff0da6af98346f4f9f14c53eda3bbf13d983cfb,Sebastian Bazley ,2003-10-20 12:18:43,"","","","","",0,DESIGN,49,49,//TODO: should pairing be static?
jmeter,1708108,TestCompiler.java,src/core/org/apache/jmeter/threads/TestCompiler.java,3172cb9a576354ab183f6edc313aa793d4bced72,Sebastian Bazley ,2003-10-21 14:57:34,"","","","","",0,t,242aaf1e74fde2bb58fe3f5fd082f68144fada83,Sebastian Bazley ,2004-06-06 22:16:59,src/core/org/apache/jmeter/threads/TestCompiler.java,2ff09ca37e330ee3040a4b1fa25be052e97b65f1,Michael Stover ,2004-05-21 21:09:49,"","","","","",0,DESIGN,42,42,//TODO - should these variables be made private?
jmeter,1708110,TestCompiler.java,src/core/org/apache/jmeter/threads/TestCompiler.java,3172cb9a576354ab183f6edc313aa793d4bced72,Sebastian Bazley ,2003-10-21 14:57:34,"","","","","",0,t,242aaf1e74fde2bb58fe3f5fd082f68144fada83,Sebastian Bazley ,2004-06-06 22:16:59,src/core/org/apache/jmeter/threads/TestCompiler.java,2ff09ca37e330ee3040a4b1fa25be052e97b65f1,Michael Stover ,2004-05-21 21:09:49,"","","","","",0,DESIGN,47,49,//TODO is this needed? //TODO is this needed? //TODO is this needed?
jmeter,1708199,TestCompiler.java,src/core/org/apache/jmeter/threads/TestCompiler.java,242aaf1e74fde2bb58fe3f5fd082f68144fada83,Sebastian Bazley ,2004-06-06 22:16:59,"","","","","",0,t,fa75b099136e48ebcbdca953b58610e658001c80,Sebastian Bazley ,2005-12-01 00:49:04,src/core/org/apache/jmeter/threads/TestCompiler.java,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,Michael Stover ,2005-07-12 20:51:09,"","","","","",0,DESIGN,317,317,//TODO - should this be static?
jmeter,1709687,ThreadGroup.java,src/core/org/apache/jmeter/threads/ThreadGroup.java,e13f58889fe15af7f954c1d7929ed75faf11097d,Sebastian Bazley ,2007-12-07 15:53:34,FUNCTION,public,Controller,getSamplerController,"",245,t,c10a91ae1a49e85088a21c9a8118eb6d7cd1cda0,Sebastian Bazley ,2007-12-13 00:07:06,src/core/org/apache/jmeter/threads/ThreadGroup.java,41855aa7d914046656776a23b4dbd651e93dd062,Sebastian Bazley ,2007-12-07 16:04:05,FUNCTION,public,Controller,getSamplerController,"",245,DESIGN,247,248,"// Copy our name into that of the controller // Could perhaps do it earlier, but that might cause JMX files to change"
jmeter,1709852,ThreadGroup.java,src/core/org/apache/jmeter/threads/ThreadGroup.java,1de074869c260899d3d8571ee720e0c2ddc3cde8,Sebastian Bazley ,2008-10-09 16:09:05,"","","","","",0,t,2f45846d13be7ca42ead3e3daa70eb5a34d04e94,Sebastian Bazley ,2008-11-07 02:40:33,src/core/org/apache/jmeter/threads/ThreadGroup.java,1de074869c260899d3d8571ee720e0c2ddc3cde8,Sebastian Bazley ,2008-10-09 16:09:05,"","","","","",0,DESIGN,299,299,// TODO - does the ThreadGroup ever get any samples? Does it need to implement SampleListener?
jmeter,1710712,ThreadGroup.java,src/core/org/apache/jmeter/threads/ThreadGroup.java,5115846aa9a93c28565abd3e685d52e63429cf0a,Philippe Mouawad ,2012-08-19 21:50:01,FUNCTION,private,void,pause,long ms ,496,f,,,,src/core/org/apache/jmeter/threads/ThreadGroup.java,35cd70f10547e055762fe189d9e9fc0fc4fe52b9,Philippe Mouawad ,2015-12-09 12:34:42,FUNCTION,private,void,pause,long ms ,504,DESIGN,500,500,// TODO Is this silent exception intended
jmeter,1713378,BeanShellClient.java,src/core/org/apache/jmeter/util/BeanShellClient.java,bfef495fe12121a65c30cd8f1acbec612e5aedd9,Sebastian Bazley ,2010-04-24 17:55:23,FUNCTION,private static,void,sendLine,"String line, OutputStream outPipe ",78,f,,,,src/core/org/apache/jmeter/util/BeanShellClient.java,f41a28e93b22f7660ad1a3e839a1433086ee0ae2,fschumacher ,2014-10-14 09:09:29,FUNCTION,private static,void,sendLine,"String line, OutputStream outPipe ",83,DESIGN,81,81,// TODO - charset?
jmeter,1713404,BeanShellClient.java,src/core/org/apache/jmeter/util/BeanShellClient.java,914e90e0c6cc0e1c77522d0cfba2fe70bce3d350,Philippe Mouawad ,2012-09-02 21:24:39,FUNCTION,public,void,run,"",99,f,,,,src/core/org/apache/jmeter/util/BeanShellClient.java,f41a28e93b22f7660ad1a3e839a1433086ee0ae2,fschumacher ,2014-10-14 09:09:29,FUNCTION,public,void,run,"",100,DESIGN,108,108,// TODO Why empty block ?
jmeter,1713476,BeanShellInterpreter.java,src/core/org/apache/jmeter/util/BeanShellInterpreter.java,663bdc0596f0997763f2ea3dfabc9a02371a80f6,Michael Stover ,2005-03-18 15:27:20,"","","","","",0,t,94728517a5c9fc2eff474aff4d9359aba56aed99,Sebastian Bazley ,2005-04-21 00:03:17,src/core/org/apache/jmeter/util/BeanShellInterpreter.java,663bdc0596f0997763f2ea3dfabc9a02371a80f6,Michael Stover ,2005-03-18 15:27:20,"","","","","",0,DESIGN,174,176,"// These don't vary between executes, so can be done once TODO is this true? //	bshInvoke(bshSet,""log"",log); //$NON-NLS-1$ //	;"
jmeter,1716478,CustomX509TrustManager.java,src/core/org/apache/jmeter/util/CustomX509TrustManager.java,0fcb942bc31923b8aca3e20f2d87ecf4c8df6ab2,Sebastian Bazley ,2007-02-04 19:53:46,"","","","","",0,f,,,,src/core/org/apache/jmeter/util/CustomX509TrustManager.java,9ab6b6240f50d3dae399d46bf207c2a00d14ddee,Sebastian Bazley ,2012-11-27 00:14:39,"","","","","",0,DESIGN,28,35,"/**
jmeter, * Custom TrustManager ignores all certificate errors
jmeter, * 
jmeter, * TODO: implement conditional checking and logging
jmeter, *  
jmeter, * (Derived from AuthSSLX509TrustManager in HttpClient contrib directory)
jmeter, */"
jmeter,1718517,JMeterUtils.java,src/core/org/apache/jmeter/util/JMeterUtils.java,98ecec570a563cddab40cf251c6790273a913005,Jeremy Arnold ,2003-08-18 19:43:15,FUNCTION,public static,Object,instantiate,"String className, String impls ",656,t,96c6175b1fed9ed4f66964fb1566cb67a445d12b,Sebastian Bazley ,2003-10-21 00:00:00,src/core/org/apache/jmeter/util/JMeterUtils.java,b26416858cb61d81db4978b588a69de12e100b56,Sebastian Bazley ,2003-10-19 22:35:16,FUNCTION,public static,Object,instantiate,"String className, String impls ",686,DESIGN,664,664,// FIXME: Shouldn't this be impls.trim()?
jmeter,1718924,JMeterUtils.java,src/core/org/apache/jmeter/util/JMeterUtils.java,96c6175b1fed9ed4f66964fb1566cb67a445d12b,Sebastian Bazley ,2003-10-21 00:00:00,FUNCTION,public static,Vector,getControllers,Properties properties ,426,f,,,,src/core/org/apache/jmeter/util/JMeterUtils.java,f2aa712c76e19df4bd1a9d3f0ab7b5fcc7d2ea36,Sebastian Bazley ,2016-03-10 19:33:13,FUNCTION,public static,Object,getControllers,Properties properties ,667,DESIGN,425,425,//TODO - does not appear to be called directly
