id,name,file_introduced_path,introduced_version_commit_hash,introduced_version_author,introduced_version_date,comment_location,func_specifier,func_return_type,func_name,func_parameter_list,func_line,has_removed_version,removed_version_commit_hash,removed_version_author,removed_version_date,last_found_path,last_found_commit_hash,last_found_author,last_found_date,last_found_comment_location,last_found_func_specifier,last_found_func_return_type,last_found_func_name,last_found_func_parameter_list,last_found_func_line,td_classification,start_line,end_line,comment_text
7157535,AbstractPatchContentTable.java,webapp/src/com/google/gerrit/client/patches/UnifiedDiffTable.java,ba5505907ed2a0ac003d8a61f7306bcc1b6cca06,Shawn O. Pearce ,2008-12-17 19:03:57,FUNCTION,private,void,populate,"final int row, final PatchLineComment line, final boolean isLast ",88,t,ad5d27e47ab527c9562516dec078b5eb78086742,Shawn O. Pearce ,2009-09-06 19:33:20,src/main/java/com/google/gerrit/client/patches/AbstractPatchContentTable.java,d0c1267efb9844cd12cdef386953ec951dddff02,Shawn O. Pearce ,2008-12-17 19:03:57,FUNCTION,protected,void,bindComment,"final int row, final int col, final PatchLineComment line, final boolean isLast ",424,DESIGN,106,106,"// TODO Instead of opening messages by strict age, do it by ""unread""?"
7167735,UnifiedDiffTable.java,webapp/src/com/google/gerrit/client/patches/UnifiedDiffTable.java,ba5505907ed2a0ac003d8a61f7306bcc1b6cca06,Shawn O. Pearce ,2008-12-17 19:03:57,FUNCTION,private,void,populate,"final int row, final PatchLineComment line, final boolean isLast ",88,t,e17ec06736343ed746b7a724748b681664d83137,Shawn O. Pearce ,2008-12-19 17:29:19,webapp/src/com/google/gerrit/client/patches/UnifiedDiffTable.java,91e24cb311f8981801def13263c4c762b803db2e,Shawn O. Pearce ,2008-12-17 19:03:57,FUNCTION,private,void,populate,"final int row, final PatchLineComment line, final boolean isLast ",97,DESIGN,106,106,"// TODO Instead of opening messages by strict age, do it by ""unread""?"
7196609,Loader.java,gerrit-gwtui/src/main/java/net/codemirror/lib/Loader.java,c6e8ab59f787b0565f35413545c1bb7022942ad2,Shawn Pearce ,2013-07-23 22:46:24,FUNCTION,private static,void,initDisableUnwantedKeys,"",115,t,6cadc12269fbee38252a4ec4ecedd08b1254b7b7,Shawn Pearce ,2014-12-29 15:10:28,gerrit-gwtui/src/main/java/net/codemirror/lib/Loader.java,e4c3d5a6d9e1186f66e6d292d2d86f0ac74bcb83,Shawn Pearce ,2013-07-23 22:46:24,FUNCTION,private static,void,initVimKeys,"",90,DESIGN,116,116,"// TODO: Better custom keybindings, remove temporary navigation hacks."
7198279,Vim.java,gerrit-gwtui/src/main/java/net/codemirror/lib/Vim.java,6cadc12269fbee38252a4ec4ecedd08b1254b7b7,Shawn Pearce ,2014-12-29 15:10:28,FUNCTION,static,void,initKeyMap,"",27,t,04303d53df88ad2e4174ff11b2b6aa91ad8e3e37,Shawn Pearce ,2015-01-09 12:36:44,gerrit-gwtui/src/main/java/net/codemirror/lib/Vim.java,6cadc12269fbee38252a4ec4ecedd08b1254b7b7,Shawn Pearce ,2014-12-29 15:10:28,FUNCTION,static,void,initKeyMap,"",27,DESIGN,28,28,"// TODO: Better custom keybindings, remove temporary navigation hacks."
7213303,AllRequestFilter.java,gerrit-httpd/src/main/java/com/google/gerrit/httpd/AllRequestFilter.java,40748e5bdc08aa5b010a9fb5cf65f0c487eb683a,Christian Aistleitner ,2015-08-04 12:21:45,FUNCTION,public,void,init,FilterConfig config ,142,f,,,,gerrit-httpd/src/main/java/com/google/gerrit/httpd/AllRequestFilter.java,40748e5bdc08aa5b010a9fb5cf65f0c487eb683a,,,FUNCTION,public,void,init,FilterConfig config ,142,DESIGN,143,146,"// Plugins that provide AllRequestFilters might get loaded later at // runtime, long after this init method had been called. To allow to // correctly init such plugins' AllRequestFilters, we keep the // FilterConfig around, and reuse it to lazy init the AllRequestFilters."
7215452,GitOverHttpServlet.java,gerrit-httpd/src/main/java/com/google/gerrit/httpd/ProjectServlet.java,db5fb94dc12d6ef724c417be48f76f203cacb397,Shawn O. Pearce ,2010-01-14 18:21:18,FUNCTION,public,Repository,open,"HttpServletRequest req, String projectName ",133,f,,,,gerrit-httpd/src/main/java/com/google/gerrit/httpd/GitOverHttpServlet.java,5d50135c749d6b3c4561bf265fd195a6a702fb81,,,FUNCTION,public,Repository,open,"HttpServletRequest req, String projectName ",152,DESIGN,136,138,"// Be nice and drop the trailing "".git"" suffix, which we never keep // in our database, but clients might mistakenly provide anyway. //"
7215462,GitOverHttpServlet.java,gerrit-httpd/src/main/java/com/google/gerrit/httpd/ProjectServlet.java,db5fb94dc12d6ef724c417be48f76f203cacb397,Shawn O. Pearce ,2010-01-14 18:21:18,FUNCTION,public,ReceivePack,create,"HttpServletRequest req, Repository db ",185,t,298afc1766c9b37f6351ed212cb2452274eeeaef,Shawn O. Pearce ,2011-12-05 14:58:31,gerrit-httpd/src/main/java/com/google/gerrit/httpd/ProjectServlet.java,2d65d29d80ace5b05f8ee63c85fab57f607b6777,Shawn O. Pearce ,2010-01-14 18:21:18,FUNCTION,public,ReceivePack,create,"HttpServletRequest req, Repository db ",252,DESIGN,193,195,"// TODO We should alert the user to this message on the HTTP // response channel, assuming Git will even report it to them. //"
7216525,GitOverHttpServlet.java,gerrit-httpd/src/main/java/com/google/gerrit/httpd/GitOverHttpServlet.java,304130b0674adad07e5c9576bd366b5b1021e1b6,Saša Živkov ,2015-03-24 16:04:18,FUNCTION,public,Repository,open,"HttpServletRequest req, String projectName ",158,t,b4ff6b86641d22f90a147acf57bbf93bdc28e7d1,David Pursehouse ,2015-10-16 17:40:49,gerrit-httpd/src/main/java/com/google/gerrit/httpd/GitOverHttpServlet.java,19c63fa311e1be7ab33100dfa3a43be81e8cd1f5,Saša Živkov ,2015-03-24 16:04:18,FUNCTION,public,Repository,open,"HttpServletRequest req, String projectName ",160,DESIGN,162,162,// TODO: remove this code when Guice fixes its issue 745
7220095,RequestMetrics.java,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,t,536c0503238be04c8b7962780bc0e47434dab5b7,Shawn O. Pearce ,2009-01-23 11:00:27,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,DESIGN,126,126,// TODO we should have better logging than stderr
7234007,HttpPluginServlet.java,gerrit-httpd/src/main/java/com/google/gerrit/httpd/plugins/HttpPluginServlet.java,bf4fa3460680659d1364972860e94a5804fff96e,Nasser Grainawi ,2012-05-08 18:56:39,FUNCTION,private,JarEntry,getRealFileEntry,"JarFile jar, String file ",194,t,2aefecf6042d4c0374f318c65da6739e9cc9fdcd,Shawn O. Pearce ,2012-05-09 12:02:50,gerrit-httpd/src/main/java/com/google/gerrit/httpd/plugins/HttpPluginServlet.java,bf4fa3460680659d1364972860e94a5804fff96e,Nasser Grainawi ,2012-05-08 18:56:39,FUNCTION,private,JarEntry,getRealFileEntry,"JarFile jar, String file ",194,DESIGN,195,195,// TODO: Replace with a loop iterating over possible formatters
7235654,CatServlet.java,src/main/java/com/google/gerrit/server/http/CatServlet.java,9ab100fc45e5c65131d4c39922b4f75733b52b94,Shawn O. Pearce ,2009-08-13 12:15:28,FUNCTION,protected,void,doGet,"final HttpServletRequest req, final HttpServletResponse rsp ",85,f,,,,gerrit-httpd/src/main/java/com/google/gerrit/httpd/raw/CatServlet.java,8ea575a35bd343248dcf4efdc7583cd786ac1e30,,,FUNCTION,protected,void,doGet,"final HttpServletRequest req, final HttpServletResponse rsp ",73,DESIGN,89,95,"// We shouldn't have to do this extra decode pass, but somehow we // are now receiving our ""^1"" suffix as ""%5E1"", which confuses us // downstream. Other times we get our embedded "","" as ""%2C"", which // is equally bad. And yet when these happen a ""%2F"" is left as-is, // rather than escaped as ""%252F"", which makes me feel really really // uncomfortable with a blind decode right here. //"
7238532,HostPageServlet.java,gerrit-httpd/src/main/java/com/google/gerrit/httpd/raw/HostPageServlet.java,eb4af5a8f335bd74456d8469542ce0be436b034b,Shawn O. Pearce ,2010-01-04 06:19:55,FUNCTION,private,Permutation,select,final HttpServletRequest req ,190,t,4aba6912cc259509b3000034bee3e65ab0416d3c,Shawn Pearce ,2014-03-07 01:44:47,gerrit-httpd/src/main/java/com/google/gerrit/httpd/raw/HostPageServlet.java,dfbe6d6ead54989fb59f039b0d365399f8f81c6d,Shawn O. Pearce ,2010-01-04 06:19:55,FUNCTION,private,Content,select,HttpServletRequest req ,267,DESIGN,192,195,"// If s=0 is used in the URL, the user has explicitly asked us // to not perform selection on the server side, perhaps due to // it incorrectly guessing their user agent. //"
7239756,ResourceServlet.java,appjar/src/main/java/com/google/gerrit/server/StaticServlet.java,06fa386793241f9b9e7fa5c04795b1c97cd566ca,Shawn O. Pearce ,2009-01-06 12:06:37,FUNCTION,private,File,local,final HttpServletRequest req ,109,t,b8ddd05fbf98c63b70bfa3a714952b43bcad549a,James Y Knight ,2011-05-17 11:45:37,gerrit-httpd/src/main/java/com/google/gerrit/httpd/raw/StaticServlet.java,bbf1aaccde2cd0c9d9becff1f7a784466726abda,Shawn O. Pearce ,2009-01-06 12:06:37,FUNCTION,private,File,local,final HttpServletRequest req ,98,DESIGN,119,123,"// Contains a path separator. Don't serve it as the client // might be trying something evil like ""/../../etc/passwd"". // This static servlet is just meant to facilitate simple // assets like banner images. //"
7240964,SiteStaticDirectoryServlet.java,appjar/src/main/java/com/google/gerrit/server/StaticServlet.java,06fa386793241f9b9e7fa5c04795b1c97cd566ca,Shawn O. Pearce ,2009-01-06 12:06:37,FUNCTION,private,File,local,final HttpServletRequest req ,109,t,b8ddd05fbf98c63b70bfa3a714952b43bcad549a,James Y Knight ,2011-05-17 11:45:37,gerrit-httpd/src/main/java/com/google/gerrit/httpd/raw/StaticServlet.java,bbf1aaccde2cd0c9d9becff1f7a784466726abda,Shawn O. Pearce ,2009-01-06 12:06:37,FUNCTION,private,File,local,final HttpServletRequest req ,98,DESIGN,119,123,"// Contains a path separator. Don't serve it as the client // might be trying something evil like ""/../../etc/passwd"". // This static servlet is just meant to facilitate simple // assets like banner images. //"
7263247,GerritLauncher.java,gerrit-main/src/main/java/com/google/gerrit/main/GerritLauncher.java,79860d1ddb3ee75a0bb3bcfd57565dacbaa663e6,Shawn O. Pearce ,2009-12-07 13:58:32,FUNCTION,private static,File,tmproot,"",373,f,,,,gerrit-launcher/src/main/java/com/google/gerrit/launcher/GerritLauncher.java,a2d40b836da770ce90df966b39060f0fe622e3d8,,,FUNCTION,private static,File,locateHomeDirectory,"",533,DESIGN,374,377,// Try to find the user's home directory. If we can't find it // return null so the JVM's default temporary directory is used // instead. This is probably /tmp or /var/tmp. //
7268286,LuceneChangeIndex.java,gerrit-lucene/src/main/java/com/google/gerrit/lucene/LuceneChangeIndex.java,2c3abe28c6910b3b8a7ba622c1e62db954491101,Dave Borowitz ,2015-12-21 17:24:43,FUNCTION,private,SearcherFactory,newSearcherFactory,"",270,t,37dcf0092ed262eaace9d2a6224a8942246476e5,Dave Borowitz ,2015-12-21 17:32:12,gerrit-lucene/src/main/java/com/google/gerrit/lucene/LuceneChangeIndex.java,2c3abe28c6910b3b8a7ba622c1e62db954491101,Dave Borowitz ,2015-12-21 17:24:43,FUNCTION,private,SearcherFactory,newSearcherFactory,"",270,DESIGN,275,275,// TODO(dborowitz): Remove; this is dead code anyway.
7271553,OAuthSessionOverOpenID.java,gerrit-openid/src/main/java/com/google/gerrit/httpd/auth/openid/OAuthSessionOverOpenID.java,e6ac4ad532f01d5efeaaa6033dfb1e167d2dc0c8,David Ostrovsky ,2015-12-08 23:48:58,FUNCTION,private,void,authenticateAndRedirect,"HttpServletRequest req, HttpServletResponse rsp ",120,f,,,,gerrit-openid/src/main/java/com/google/gerrit/httpd/auth/openid/OAuthSessionOverOpenID.java,e6ac4ad532f01d5efeaaa6033dfb1e167d2dc0c8,,,FUNCTION,private,void,authenticateAndRedirect,"HttpServletRequest req, HttpServletResponse rsp ",120,DESIGN,130,135,"// We try to retrieve claimed identity. // For some reason, for example staging instance // it may deviate from the really old OpenID identity. // What we want to avoid in any event is to create new // account instead of linking to the existing one. // That why we query it here, not to lose linking mode."
7272430,OpenIdLoginServlet.java,appjar/src/main/java/com/google/gerrit/server/LoginServlet.java,8a129c4fbb3b3b30b36733e26d20a666600eea6c,Shawn O. Pearce ,2009-01-09 20:26:22,FUNCTION,private,void,chooseProvider,"final HttpServletRequest req, final HttpServletResponse rsp ",221,t,72da046d96b5e205b058efcdeae984791474eccc,Shawn O. Pearce ,2009-01-09 20:29:19,appjar/src/main/java/com/google/gerrit/server/LoginServlet.java,bc5c6127e7de50002cff0a37b6205db98abc987c,Shawn O. Pearce ,2009-01-09 20:26:22,FUNCTION,private,void,chooseProvider,"final HttpServletRequest req, final HttpServletResponse rsp ",232,DESIGN,238,238,// TODO Should be in init so we can cache.
7274701,OpenIdServiceImpl.java,appjar/src/main/java/com/google/gerrit/server/LoginServlet.java,8a129c4fbb3b3b30b36733e26d20a666600eea6c,Shawn O. Pearce ,2009-01-09 20:26:22,FUNCTION,private,void,chooseProvider,"final HttpServletRequest req, final HttpServletResponse rsp ",221,t,72da046d96b5e205b058efcdeae984791474eccc,Shawn O. Pearce ,2009-01-09 20:29:19,appjar/src/main/java/com/google/gerrit/server/LoginServlet.java,bc5c6127e7de50002cff0a37b6205db98abc987c,Shawn O. Pearce ,2009-01-09 20:26:22,FUNCTION,private,void,chooseProvider,"final HttpServletRequest req, final HttpServletResponse rsp ",232,DESIGN,238,238,// TODO Should be in init so we can cache.
7280254,ReplaceEdit.java,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,t,536c0503238be04c8b7962780bc0e47434dab5b7,Shawn O. Pearce ,2009-01-23 11:00:27,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,DESIGN,126,126,// TODO we should have better logging than stderr
7281290,Daemon.java,src/main/java/com/google/gerrit/pgm/Daemon.java,b2e0a1a2d98244f6796c2ff807fd985d5644212b,Shawn O. Pearce ,2009-07-28 10:00:19,FUNCTION,public,int,run,"",29,t,cd5a8d4a31b85edded1ffd387c4deb51966409a8,Shawn O. Pearce ,2009-08-06 17:20:06,src/main/java/com/google/gerrit/pgm/Daemon.java,14c4886e731dc1dfa05faa2108e2da3bbf81fbdc,Shawn O. Pearce ,2009-07-28 10:00:19,FUNCTION,public,int,run,"",34,DESIGN,33,36,// This is a hack to force the GerritConfig to install itself into // Common.setGerritConfig. If we don't do this here in the daemon // it won't inject in time for things that demand it. This must die. //
7281504,Daemon.java,gerrit-pgm/src/main/java/com/google/gerrit/pgm/Daemon.java,fb5548efcb05473eb5788d786e08fb25c21f8aa2,Shawn O. Pearce ,2009-11-11 07:39:21,FUNCTION,public,int,run,"",75,t,93a4434a002e9996734a529b0865f4e72ded5e89,Shawn O. Pearce ,2011-09-08 19:03:07,gerrit-pgm/src/main/java/com/google/gerrit/pgm/Daemon.java,d8e1ab60713ddcd29c45fbf69b0b532dba57fa22,Shawn O. Pearce ,2009-11-11 07:39:21,FUNCTION,public,int,run,"",94,DESIGN,87,87,// TODO Support HTTP without SSH.
7286495,RebuildNoteDb.java,gerrit-pgm/src/main/java/com/google/gerrit/pgm/RebuildNotedb.java,2443905d177e6b9b1e3ead9d923b34bfcdc3cadb,Dave Borowitz ,2016-03-10 14:19:16,FUNCTION,public,int,run,"",112,f,,,,gerrit-pgm/src/main/java/com/google/gerrit/pgm/RebuildNoteDb.java,a2d40b836da770ce90df966b39060f0fe622e3d8,,,FUNCTION,public,int,run,"",112,DESIGN,155,157,"// TODO(dborowitz): This can fail if the project no longer exists. // We might not want to just skip conversion of those changes, and // instead move them somewhere like a special lost+found repo."
7287327,JettyEnv.java,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,t,536c0503238be04c8b7962780bc0e47434dab5b7,Shawn O. Pearce ,2009-01-23 11:00:27,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,DESIGN,126,126,// TODO we should have better logging than stderr
7287781,JettyServer.java,gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,fa2486a39739dc103b3f57048f3f84ca8764779c,Shawn O. Pearce ,2009-11-11 14:51:30,FUNCTION,private,ContextHandler,makeContext,"final String contextPath, final JettyEnv env ",267,t,c916b9e6a91864024185b820ccede36546805794,Dave Borowitz ,2015-11-03 13:12:41,gerrit-pgm/src/main/java/com/google/gerrit/pgm/http/jetty/JettyServer.java,54e55960d07493d1317a789baf145fb088f52744,Shawn O. Pearce ,2009-11-11 14:51:30,FUNCTION,private,ContextHandler,makeContext,"final String contextPath, final JettyEnv env, final Config cfg ",410,DESIGN,275,278,// Serve static resources directly from our JAR. This way we don't // need to unpack them into yet another temporary directory prior to // serving to clients. //
7305824,PrologCompiler.java,gerrit-server/src/main/java/com/google/gerrit/rules/PrologCompiler.java,62e67bede79a94381142054a6335a66890595a88,Dave Borowitz ,2015-02-24 15:40:37,FUNCTION,private,void,createJar,"Path archiveFile, List < String toBeJared, File tempDir, ObjectId metaConfig, ObjectId rulesId ",232,f,,,,gerrit-pgm/src/main/java/com/google/gerrit/pgm/rules/PrologCompiler.java,89bc1eb083918014a5d9971ff546646175253f2f,,,FUNCTION,private,void,createJar,"Path archiveFile, List < String toBeJared, File tempDir, ObjectId metaConfig, ObjectId rulesId ",220,DESIGN,249,249,// TODO: fixify this loop
7367917,AccountManager.java,gerrit-server/src/main/java/com/google/gerrit/server/account/AccountManager.java,646a9a733c7e9d84605e05a8c1c3de2b65fb9a6e,Edwin Kempin ,2010-09-30 11:08:29,FUNCTION,private,void,handleSettingUserNameFailure,"final ReviewDb db, final Account account, final AccountExternalId extId, final String errorMessage, final Exception e, final boolean logException ",332,f,,,,gerrit-server/src/main/java/com/google/gerrit/server/account/AccountManager.java,8ff798add45d96c668a9b8215e5ad2edabde7e89,,,FUNCTION,private,void,handleSettingUserNameFailure,"ReviewDb db, Account account, AccountExternalId extId, String errorMessage, Exception e, boolean logException ",306,DESIGN,342,349,"// setting the given user name has failed, but the realm does not // allow the user to manually set a user name, // this means we would end with an account without user name // (without 'username:<USERNAME>' entry in // account_external_ids table), // such an account cannot be used for uploading changes, // this is why the best we can do here is to fail early and cleanup // the database"
7379373,GroupControl.java,gerrit-server/src/main/java/com/google/gerrit/server/account/GroupControl.java,2d011c01f6f4864c8dcff177eef2c2d26e544099,Doug Kelly ,2013-06-28 13:30:17,FUNCTION,public,boolean,isVisible,"",128,f,,,,gerrit-server/src/main/java/com/google/gerrit/server/account/GroupControl.java,85f0487714e005b478eee5b28efab22bf5b7a5e2,,,FUNCTION,public,boolean,isVisible,"",129,DESIGN,130,133,"/* Check for canAdministrateServer may seem redundant, but allows
     * for visibility of all groups that are not an internal group to
     * server administrators.
     */"
7388761,ConfigImpl.java,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,t,536c0503238be04c8b7962780bc0e47434dab5b7,Shawn O. Pearce ,2009-01-23 11:00:27,appjar/src/main/java/com/google/gerrit/git/MergeQueue.java,b5085d63a5707943092c770d8233e5901c5a87d7,Shawn O. Pearce ,2009-01-12 17:20:45,FUNCTION,private static,void,mergeImpl,final Branch . NameKey branch ,122,DESIGN,126,126,// TODO we should have better logging than stderr
7389068,GerritServerIdProvider.java,gerrit-server/src/main/java/com/google/gerrit/server/api/config/GerritServerIdProvider.java,f367b5d3aee7dc84e9be799646f4076d9db9a0d5,Dave Borowitz ,2016-03-08 20:45:44,"","","","","",0,f,,,,gerrit-server/src/main/java/com/google/gerrit/server/api/config/GerritServerIdProvider.java,b4ad02a2ad08e43f46b81876ff5e6654a11de833,,,"","","","","",0,DESIGN,51,55,"// We're not generally supposed to do work in provider constructors, but // this is a bit of a special case because we really need to have the ID // available by the time the dbInjector is created. This even applies during // RebuildNoteDb, which otherwise would have been a reasonable place to do // the ID generation. Fortunately, it's not much work, and it happens once."
7391879,ProjectControlHandler.java,src/main/java/com/google/gerrit/server/ssh/commands/ProjectControlHandler.java,8e6eb535f31cc55f8f6dc242de88f3a0e645ecf8,Shawn O. Pearce ,2009-08-28 17:17:38,FUNCTION,public final,int,parseArguments,final Parameters params ,44,t,65688b6c8f0c4fd3f73a4b0a786bfe4ab138c1b8,David Pursehouse ,2013-02-13 16:51:38,gerrit-server/src/main/java/com/google/gerrit/server/args4j/ProjectControlHandler.java,470d746ee7a1b0163ccdd3cf074c8b0e5ea6f1c8,Shawn O. Pearce ,2009-08-28 17:17:38,FUNCTION,public final,int,parseArguments,final Parameters params ,44,DESIGN,50,52,"// Be nice and drop the trailing "".git"" suffix, which we never keep // in our database, but clients might mistakenly provide anyway. //"
7399312,CacheProvider.java,src/main/java/com/google/gerrit/server/cache/CacheProvider.java,efaf97962571d681ec565613ef0bac38432bc226,Shawn O. Pearce ,2009-09-02 18:12:52,FUNCTION,public,NamedCacheBinding,diskLimit,final int objects ,93,t,2e1cb2b8495761a7e9abc09ebca24ca6bbf2afbe,Shawn O. Pearce ,2012-05-24 14:28:40,gerrit-server/src/main/java/com/google/gerrit/server/cache/CacheProvider.java,edcc56aad426cab3ceb9681e459da5c3dac87397,Shawn O. Pearce ,2009-09-02 18:12:52,FUNCTION,public,V,diskLimit,final int objects ,108,DESIGN,95,98,"// TODO This should really be a compile time type error, but I'm // too lazy to create the mess of permutations required to setup // type safe returns for bindings in our little DSL. //"
7401001,ActionJson.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ActionJson.java,09cd95dbfd97232df465801e1d6325bbe2ed5898,Stefan Beller ,2015-02-12 13:40:23,FUNCTION,private,ActionInfo,toActionMap,ChangeControl ctl ,63,t,2efa6030fd7ae5d86da97f09da4aa2077751f717,Shawn Pearce ,2015-07-17 13:33:22,gerrit-server/src/main/java/com/google/gerrit/server/change/ActionJson.java,b2e2c35101a7482d62c5cb82782d1474910c1c61,Stefan Beller ,2015-02-12 13:40:23,FUNCTION,private,ActionInfo,toActionMap,ChangeControl ctl ,63,DESIGN,76,76,// TODO(sbeller): why do we need to treat followup specially here?
7401286,ChangeEditResource.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeEditResource.java,3a270f12495faebb0d0cb1b08c291071b21579df,David Ostrovsky ,2014-07-29 00:37:24,"","","","","",0,f,,,,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeEditResource.java,a5ab829a4c0f2fa75cc8d35e8792442208ac96b6,,,"","","","","",0,DESIGN,38,39,// TODO(davido): Make this cacheable. // Should just depend on the SHA-1 of the edit itself.
7401803,ChangeEdits.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeEdits.java,3d2c070206f8b277015a26ac20323f8671933c08,David Ostrovsky ,2014-10-28 23:44:27,FUNCTION,public,BinaryResult,apply,ChangeResource rsrc ,495,t,25ad15e451ca506a67ef739167a27f5fff4df2cd,David Ostrovsky ,2014-12-15 21:18:59,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeEdits.java,b75de18d517f1e3149eddec59312c1f155940210,David Ostrovsky ,2014-10-28 23:44:27,FUNCTION,public,BinaryResult,apply,ChangeResource rsrc ,506,DESIGN,498,501,"// TODO(davido): Clean this up by returning 404 when edit doesn't exist. // Client should call GET /changes/{id}/revisions/current/commit in this // case; or, to be consistent with GET content logic, the client could // call directly the right endpoint."
7402861,ChangeInserter.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeInserter.java,71b58990e9278e0d1128c396dd382a9a7cd5c6c9,Khai Do ,2015-06-04 14:04:27,FUNCTION,public,boolean,updateChange,ChangeContext ctx ,315,f,,,,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeInserter.java,98efdd847ffa20a63dc2c14a248b2137790a362b,,,FUNCTION,public,boolean,updateChange,ChangeContext ctx ,315,DESIGN,337,344,"/* TODO: fixStatus is used here because the tests
     * (byStatusClosed() in AbstractQueryChangesTest)
     * insert changes that are already merged,
     * and setStatus may not be used to set the Status to merged
     *
     * is it possible to make the tests use the merge code path,
     * instead of setting the status directly?
     */"
7403975,ChangeJson.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeJson.java,4c7231a9106f5df03fa889fc00af3dd0c7e3b6fd,Dave Borowitz ,2013-01-30 16:18:59,FUNCTION,private,LabelInfo,labelsFor,"ChangeData cd, boolean standard, boolean detailed ",288,t,3329ee8940c32099bc772c335d4b1265f0bd9509,Dave Borowitz ,2013-03-14 14:36:18,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeJson.java,c0bcc1706bbb4d64d0aeb295e042f0f4fe989782,Dave Borowitz ,2013-01-30 16:18:59,FUNCTION,private,String,permittedLabels,ChangeData cd ,566,DESIGN,311,311,// TODO: Support arbitrary labels.
7404194,ChangeJson.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeJson.java,6cae753a4c58dab5dac3ae7e573a797426f6f32d,Dave Borowitz ,2013-02-14 17:11:25,FUNCTION,private,void,setAllApprovals,"ChangeData cd, Map < String LabelInfo labels ",420,t,3329ee8940c32099bc772c335d4b1265f0bd9509,Dave Borowitz ,2013-03-14 14:36:18,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeJson.java,c0bcc1706bbb4d64d0aeb295e042f0f4fe989782,Dave Borowitz ,2013-02-14 17:11:25,FUNCTION,private,void,setAllApprovals,"ChangeData cd, Map < String LabelInfo labels ",421,DESIGN,449,449,// TODO Support arbitrary labels placed by a reviewer.
7409384,ChangeJson.java,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeJson.java,96a7caf010b3d8f5ccce0e3424c378242743d476,Khai Do ,2016-01-07 14:07:54,FUNCTION,private,SubmitRecord,submitRecords,ChangeData cd ,489,f,,,,gerrit-server/src/main/java/com/google/gerrit/server/change/ChangeJson.java,3ce9d7e6f4c58b79ddf85a29fcf03948a2e61a09,,,FUNCTION,private,SubmitRecord,submitRecords,ChangeData cd ,480,DESIGN,490,493,"// Maintain our own cache rather than using cd.getSubmitRecords(), // since the latter may not have used the same values for // fastEvalLabels/allowDraft/etc. // TODO(dborowitz): Handle this better at the ChangeData level."
